Sequence,Time,CampaignId,Kind,Action,Price,Volume,Filled,Raw,Allowed,Reasons,IntentId,Curve,Kappa,Policy,PendingIncrease,PendingReduce,Regime,Equity,Drawdown,Fees,MaximumVolume,Turnover,ExitReason,Ready,Quality,BrokerId,Side,IsLimit,OrderState,OrderFilled,OrderRemaining,SlippagePrice
"257","2026-09-25T00:02:00.0000000","S02","Decision","Wait","98","0","14","14.00000","14","SESSION_EXIT","","14.0","0","14","0","14","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","30","SESSION_EXIT","True","OK","","","","","","",""
"258","2026-09-25T00:02:00.0000000","S02","Fill","FILL","98","14","0","14.00000","14","ACTUAL_FILL","S02/237","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","6","Sell","False","Filled","14","0","0"
"259","2026-09-25T00:02:00.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"260","2026-09-25T00:02:00.0000000","S02","Order","Filled","0","14","0","14.00000","14","ORDER_UPDATE","S02/237","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","6","Sell","False","Filled","14","0",""
"261","2026-09-25T00:02:00.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"262","2026-09-25T00:02:01.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"263","2026-09-25T00:02:01.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"264","2026-09-25T00:02:02.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"265","2026-09-25T00:02:02.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"266","2026-09-25T00:02:03.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"267","2026-09-25T00:02:03.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"268","2026-09-25T00:02:04.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"269","2026-09-25T00:02:04.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"270","2026-09-25T00:02:05.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"271","2026-09-25T00:02:05.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"272","2026-09-25T00:02:06.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"273","2026-09-25T00:02:06.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"274","2026-09-25T00:02:07.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"275","2026-09-25T00:02:07.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"276","2026-09-25T00:02:08.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"277","2026-09-25T00:02:08.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"278","2026-09-25T00:02:09.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"279","2026-09-25T00:02:09.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"280","2026-09-25T00:02:10.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"281","2026-09-25T00:02:10.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"282","2026-09-25T00:02:11.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"283","2026-09-25T00:02:11.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"284","2026-09-25T00:02:12.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"285","2026-09-25T00:02:12.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"286","2026-09-25T00:02:13.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"287","2026-09-25T00:02:13.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"288","2026-09-25T00:02:14.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"289","2026-09-25T00:02:14.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"290","2026-09-25T00:02:15.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"291","2026-09-25T00:02:15.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"292","2026-09-25T00:02:16.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"293","2026-09-25T00:02:16.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"294","2026-09-25T00:02:17.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"295","2026-09-25T00:02:17.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"296","2026-09-25T00:02:18.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"297","2026-09-25T00:02:18.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"298","2026-09-25T00:02:19.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"299","2026-09-25T00:02:19.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"300","2026-09-25T00:02:20.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"301","2026-09-25T00:02:20.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"302","2026-09-25T00:02:21.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"303","2026-09-25T00:02:21.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"304","2026-09-25T00:02:22.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"305","2026-09-25T00:02:22.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"306","2026-09-25T00:02:23.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"307","2026-09-25T00:02:23.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"308","2026-09-25T00:02:24.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"309","2026-09-25T00:02:24.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"310","2026-09-25T00:02:25.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"311","2026-09-25T00:02:25.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"312","2026-09-25T00:02:26.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"313","2026-09-25T00:02:26.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"314","2026-09-25T00:02:27.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"315","2026-09-25T00:02:27.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"316","2026-09-25T00:02:28.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"317","2026-09-25T00:02:28.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"318","2026-09-25T00:02:29.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"319","2026-09-25T00:02:29.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"320","2026-09-25T00:02:30.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"321","2026-09-25T00:02:30.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
"322","2026-09-25T00:02:31.0000000","S02","Decision","Wait","98","0","0","14.00000","14","SESSION_EXIT","","14.0","0","14","0","0","Normal","-4.00000000000000000000000012","48.00000000000000000000000006","0","18","44","SESSION_EXIT","True","OK","","","","","","",""
